FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
24AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,34,485,,0
24AUG2021:00:00:00,41 a 50,F,Sputnik,Público,71,2,,0
24AUG2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,5,,0
24AUG2021:00:00:00,41 a 50,M,AstraZeneca,Público,36,222,,0
24AUG2021:00:00:00,41 a 50,M,Moderna,Público,0,1,,0
24AUG2021:00:00:00,41 a 50,M,Sinopharm,Público,23,439,,0
24AUG2021:00:00:00,41 a 50,M,Sputnik,Público,80,0,,0
24AUG2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,1,,0
24AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público,25,494,,0
24AUG2021:00:00:00,51 a 60,F,Moderna,Público,0,4,,0
24AUG2021:00:00:00,51 a 60,F,Sinopharm,Público,19,199,,0
24AUG2021:00:00:00,51 a 60,F,Sputnik,Público,22,2,,1
24AUG2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,1,,0
24AUG2021:00:00:00,51 a 60,M,AstraZeneca,Público,19,289,,0
24AUG2021:00:00:00,51 a 60,M,Moderna,Público,0,4,,0
24AUG2021:00:00:00,51 a 60,M,Sinopharm,Público,18,187,,0
24AUG2021:00:00:00,51 a 60,M,Sputnik,Público,28,1,,0
24AUG2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,1,,0
24AUG2021:00:00:00,61 a 70,F,AstraZeneca,Público,11,157,,0
24AUG2021:00:00:00,61 a 70,F,Moderna,Público,0,1,,0
24AUG2021:00:00:00,61 a 70,F,Sinopharm,Público,13,91,,0
24AUG2021:00:00:00,61 a 70,F,Sputnik,Público,7,1,,0
24AUG2021:00:00:00,61 a 70,M,AstraZeneca,Público,12,64,,0
24AUG2021:00:00:00,61 a 70,M,Moderna,Público,0,3,,0
24AUG2021:00:00:00,61 a 70,M,Sinopharm,Público,5,78,,0
24AUG2021:00:00:00,61 a 70,M,Sputnik,Público,6,1,,0
24AUG2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,60,,0
24AUG2021:00:00:00,71 a 80,F,Moderna,Público,0,2,,0
24AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,7,40,,0
24AUG2021:00:00:00,71 a 80,F,Sputnik,Público,0,1,,0
24AUG2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,11,,0
24AUG2021:00:00:00,71 a 80,M,Sinopharm,Público,2,22,,0
24AUG2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,13,,0
24AUG2021:00:00:00,81 a 90,F,Sinopharm,Público,6,27,,0
24AUG2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,,0
24AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,1,5,,0
24AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,1,16,,0
24AUG2021:00:00:00,91 o mas,F,Sputnik,Público,1,0,,0
29JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,4
29JAN2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,17
29JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,5
29JAN2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,3
29JAN2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,3
08FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,80,235,,3309
08FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,114,125,,31
08FEB2022:00:00:00,30 o menos,M,Moderna,Público,0,10,,232
08FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,677,613,,0
08FEB2022:00:00:00,30 o menos,M,Sputnik,Público,0,107,,4
08FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,34
08FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,71,251,,3148
08FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,37,57,,40
08FEB2022:00:00:00,31 a 40,F,Moderna,Público,0,3,,169
08FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,52,95,,1
08FEB2022:00:00:00,31 a 40,F,Sputnik,Público,0,50,,7
08FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,49
08FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,25,,2529
08FEB2022:00:00:00,31 a 40,M,AstraZeneca,Público,44,79,,19
08FEB2022:00:00:00,31 a 40,M,Moderna,Público,1,8,,217
08FEB2022:00:00:00,31 a 40,M,Sinopharm,Público,77,106,,0
08FEB2022:00:00:00,31 a 40,M,Sputnik,Público,2,50,,5
10JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
10JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,4
10JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,152,155,,492
10JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,61,76,,126
10JAN2022:00:00:00,31 a 40,F,Moderna,Público,0,3,,10
10JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,66,58,,0
10JAN2022:00:00:00,31 a 40,F,Sputnik,Público,1,63,,1
10JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,12
10JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,1234
10JAN2022:00:00:00,31 a 40,M,AstraZeneca,Privado,0,2,,1
10JAN2022:00:00:00,31 a 40,M,AstraZeneca,Público,115,92,,102
10JAN2022:00:00:00,31 a 40,M,Moderna,Público,0,3,,12
10JAN2022:00:00:00,31 a 40,M,Sinopharm,Público,102,54,,1
10JAN2022:00:00:00,31 a 40,M,Sputnik,Público,5,78,,1
10JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
10JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,7
10JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,,1162
10JAN2022:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,,2
10JAN2022:00:00:00,41 a 50,F,AstraZeneca,Público,29,51,,167
10JAN2022:00:00:00,41 a 50,F,Moderna,Público,0,1,,17
10JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,41,30,,0
10JAN2022:00:00:00,41 a 50,F,Sputnik,Público,1,19,,1
10JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,21
10JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,2403
10JAN2022:00:00:00,41 a 50,M,AstraZeneca,Privado,0,0,,1
10JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,46,48,,161
10JAN2022:00:00:00,41 a 50,M,Moderna,Público,0,3,,3
10JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,47,28,,0
10JAN2022:00:00:00,41 a 50,M,Sputnik,Público,3,28,,0
02JAN2022:00:00:00,41 a 50,F,AstraZeneca,Privado,0,0,,4
02JAN2022:00:00:00,41 a 50,F,AstraZeneca,Público,15,21,,203
02JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,21,32,,0
02JAN2022:00:00:00,41 a 50,F,Sputnik,Público,4,41,,2
02JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
02JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,197
02JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,19,23,,169
02JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,27,27,,0
02JAN2022:00:00:00,41 a 50,M,Sputnik,Público,4,44,,0
02JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,179
02JAN2022:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,2
02JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,9,10,,193
02JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,5,26,,0
02JAN2022:00:00:00,51 a 60,F,Sputnik,Público,0,29,,1
02JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,4
02JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,2044
02JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,8,15,,111
02JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,11,15,,0
02JAN2022:00:00:00,51 a 60,M,Sputnik,Público,6,27,,0
02JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,7
02JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,2036
02JAN2022:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,3
02JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,4,2,,686
02JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,4,7,,0
02JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,14,,0
02JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
02JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
02JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,600
02JAN2022:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,6
02JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,0,2,,554
02JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,5,8,,0
02JAN2022:00:00:00,61 a 70,M,Sputnik,Público,0,15,,0
02JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
24JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,11,,217
24JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,2,3,,24
24JAN2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,135
24JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,13,23,,0
24JAN2022:00:00:00,71 a 80,F,Sputnik,Público,2,0,,0
24JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,5
24JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,7
24JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,,130
24JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,1,5,,12
24JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,1,,79
24JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,3,6,,0
24JAN2022:00:00:00,71 a 80,M,Sputnik,Público,0,1,,0
24JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,4
24JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,3
24JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,72
24JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,1,3,,15
24JAN2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,46
24JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,10,5,,1
24JAN2022:00:00:00,81 a 90,F,Sputnik,Público,1,0,,0
24JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
24JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,30
24JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,,6
24JAN2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,13
24JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,3,0,,0
24JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
24JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,17
24JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,1,,5
24JAN2022:00:00:00,91 o mas,F,Moderna,Público,1,0,,14
24JAN2022:00:00:00,91 o mas,F,Sinopharm,Público,1,1,,0
24JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
24JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,8
24JAN2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,3
24JAN2022:00:00:00,91 o mas,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,1
24JAN2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,3
01JAN2021:00:00:00,31 a 40,F,Sputnik,Público,1,0,,0
24JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,1,0,,0
08MAY2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,,0
15MAY2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,0
17MAY2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,0
18MAY2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,0
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,31,,850
26JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,23,9,,10
26JAN2022:00:00:00,51 a 60,F,Moderna,Público,0,6,,296
26JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,30,27,,1
26JAN2022:00:00:00,51 a 60,F,Sputnik,Público,1,11,,0
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,2
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,46
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,16,,466
26JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,23,16,,9
26JAN2022:00:00:00,51 a 60,M,Moderna,Público,0,3,,383
26JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,37,24,,1
26JAN2022:00:00:00,51 a 60,M,Sputnik,Público,1,4,,0
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,8
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,57
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,18,,443
26JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,7,2,,2
26JAN2022:00:00:00,61 a 70,F,Moderna,Público,0,3,,312
26JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,10,11,,0
26JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,9,,0
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,6
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,22
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,12,,241
26JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,6,4,,2
26JAN2022:00:00:00,61 a 70,M,Moderna,Público,0,1,,227
26JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,10,11,,0
26JAN2022:00:00:00,61 a 70,M,Sputnik,Público,2,7,,0
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,15
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,9,,159
26JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,1,2,,13
26JAN2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,196
26JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,4,3,,0
26JAN2022:00:00:00,71 a 80,F,Sputnik,Público,1,3,,0
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,6
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,25
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,,136
26JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,3,2,,7
26JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,94
26JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,2,2,,0
26JAN2022:00:00:00,71 a 80,M,Sputnik,Público,0,4,,0
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,3
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,11
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,70
26JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,4,5,,20
26JAN2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,54
26JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,1,5,,1
26JAN2022:00:00:00,81 a 90,F,Sputnik,Público,0,2,,0
26JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
26JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,5
26JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,74
26JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,1,0,,6
26JAN2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,16
26JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,0,1,,0
26JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,7
26JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,23
28JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,7,,384
28JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,9,8,,7
28JAN2022:00:00:00,51 a 60,M,Moderna,Público,1,2,,233
28JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,25,22,,0
28JAN2022:00:00:00,51 a 60,M,Sputnik,Público,0,10,,1
28JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,3
28JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,10
28JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,320
28JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,1,8,,9
28JAN2022:00:00:00,61 a 70,F,Moderna,Público,0,1,,257
28JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,21,15,,1
28JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,4,,0
28JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
28JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,15
28JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,275
28JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,3,11,,8
28JAN2022:00:00:00,61 a 70,M,Moderna,Público,0,0,,213
28JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,12,14,,0
28JAN2022:00:00:00,61 a 70,M,Sputnik,Público,0,2,,1
28JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,4
28JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,11
28JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,203
28JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,2,0,,4
28JAN2022:00:00:00,71 a 80,F,Moderna,Público,0,2,,248
28JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,10,17,,0
28JAN2022:00:00:00,71 a 80,F,Sputnik,Público,0,1,,0
28JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,1
28JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,11
28JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,298
28JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,2,0,,3
28JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,1,,134
28JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,3,3,,0
28JAN2022:00:00:00,71 a 80,M,Sputnik,Público,0,1,,0
15JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
15JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,34,160,,106
15JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,5,6,,10
15JAN2022:00:00:00,31 a 40,F,Moderna,Público,0,0,,17
15JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,39,19,,2
15JAN2022:00:00:00,31 a 40,F,Sputnik,Público,0,53,,0
15JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
15JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,203
15JAN2022:00:00:00,31 a 40,M,AstraZeneca,Público,9,7,,9
15JAN2022:00:00:00,31 a 40,M,Moderna,Público,0,0,,6
15JAN2022:00:00:00,31 a 40,M,Sinopharm,Público,43,15,,0
15JAN2022:00:00:00,31 a 40,M,Sputnik,Público,1,83,,1
08SEP2021:00:00:00,31 a 40,F,Moderna,Público,1,1,,0
08SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,84,75,,0
08SEP2021:00:00:00,31 a 40,F,Sputnik,Público,561,236,,0
08SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,7,1635,,0
08SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,2,,0
08SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,134,77,,0
08SEP2021:00:00:00,31 a 40,M,Sputnik,Público,723,149,,0
08SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,6,2015,,0
08SEP2021:00:00:00,41 a 50,F,Moderna,Público,1,1,,0
08SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,50,73,,0
08SEP2021:00:00:00,41 a 50,F,Sputnik,Público,318,719,,0
08SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,2,2141,,0
08SEP2021:00:00:00,41 a 50,M,Moderna,Público,1,3,,0
08SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,69,63,,0
08SEP2021:00:00:00,41 a 50,M,Sputnik,Público,366,411,,0
08SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,415,,0
08SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,3,,0
10SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,0,1,,0
10SEP2021:00:00:00,81 a 90,M,Sputnik,Público,0,14,,0
10SEP2021:00:00:00,91 o mas,F,Sputnik,Público,0,4,,0
10SEP2021:00:00:00,91 o mas,M,Sputnik,Público,0,2,,0
18APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,1,,0
